,accuracy_score,average_precision_score,f1_score,fn,fp,name,params_full,roc_auc_score,tn,tp
0,0.6612747131204203,0.3387252868795797,0.0,2450,0,LinearSVR-C0.001epsilon2fit_interceptTruelosssquared_epsilon_insensitive--tfidf-ngram,"{'C': 0.001, 'epsilon': 2, 'fit_intercept': True, 'loss': 'squared_epsilon_insensitive'}",0.5,4783,0
0,0.6612747131204203,0.3387252868795797,0.0,2450,0,LinearSVR-C0.001epsilon2fit_interceptFalselossepsilon_insensitive--tfidf-ngram,"{'C': 0.001, 'epsilon': 2, 'fit_intercept': False, 'loss': 'epsilon_insensitive'}",0.5,4783,0
0,0.6612747131204203,0.3387252868795797,0.0,2450,0,LinearSVR-C0.001epsilon2fit_interceptFalselosssquared_epsilon_insensitive--tfidf-ngram,"{'C': 0.001, 'epsilon': 2, 'fit_intercept': False, 'loss': 'squared_epsilon_insensitive'}",0.5,4783,0
0,0.7785151389464953,0.7848699696194645,0.7095721537345904,493,1109,LogisticRegression-C100class_weightNonen_jobs-1penaltynonesolversaga--tfidf-ngram,"{'C': 100, 'class_weight': None, 'n_jobs': -1, 'penalty': 'none', 'solver': 'saga'}",0.8690043393481165,3674,1957
0,0.7852896446840868,0.7940380794137566,0.7170705046456549,482,1071,LogisticRegression-C100class_weightNonen_jobs-1penaltyl2solversaga--tfidf-ngram,"{'C': 100, 'class_weight': None, 'n_jobs': -1, 'penalty': 'l2', 'solver': 'saga'}",0.8755871773756545,3712,1968
0,0.7848748790266833,0.795673209896056,0.7153311379436516,495,1061,LogisticRegression-C100class_weightNonen_jobs-1penaltyl1solversaga--tfidf-ngram,"{'C': 100, 'class_weight': None, 'n_jobs': -1, 'penalty': 'l1', 'solver': 'saga'}",0.8764326035662018,3722,1955
0,0.7779621180699572,0.7844939866860341,0.7082122093023256,501,1105,LogisticRegression-C100class_weightbalancedn_jobs-1penaltynonesolversaga--tfidf-ngram,"{'C': 100, 'class_weight': 'balanced', 'n_jobs': -1, 'penalty': 'none', 'solver': 'saga'}",0.8689066293462817,3678,1949
0,0.7850131342458178,0.793818343884499,0.7170154686078252,480,1075,LogisticRegression-C100class_weightbalancedn_jobs-1penaltyl2solversaga--tfidf-ngram,"{'C': 100, 'class_weight': 'balanced', 'n_jobs': -1, 'penalty': 'l2', 'solver': 'saga'}",0.8755094360554175,3708,1970
0,0.7854278999032214,0.7959658710974152,0.7162705667276051,491,1061,LogisticRegression-C100class_weightbalancedn_jobs-1penaltyl1solversaga--tfidf-ngram,"{'C': 100, 'class_weight': 'balanced', 'n_jobs': -1, 'penalty': 'l1', 'solver': 'saga'}",0.8765447353936348,3722,1959
0,0.7789299046038988,0.7848366998858516,0.7096422734701289,496,1103,LogisticRegression-C50class_weightNonen_jobs-1penaltynonesolversaga--tfidf-ngram,"{'C': 50, 'class_weight': None, 'n_jobs': -1, 'penalty': 'none', 'solver': 'saga'}",0.8692833888730068,3680,1954
0,0.7901285773537952,0.8014669709029273,0.7218761451080983,480,1038,LogisticRegression-C50class_weightNonen_jobs-1penaltyl2solversaga--tfidf-ngram,"{'C': 50, 'class_weight': None, 'n_jobs': -1, 'penalty': 'l2', 'solver': 'saga'}",0.880637632431187,3745,1970
0,0.7935849578321582,0.8037497746120829,0.72610530177949,471,1022,LogisticRegression-C50class_weightNonen_jobs-1penaltyl1solversaga--tfidf-ngram,"{'C': 50, 'class_weight': None, 'n_jobs': -1, 'penalty': 'l1', 'solver': 'saga'}",0.881914774690976,3761,1979
0,0.7796211806995714,0.7841259070199398,0.7098653076082999,500,1094,LogisticRegression-C50class_weightbalancedn_jobs-1penaltynonesolversaga--tfidf-ngram,"{'C': 50, 'class_weight': 'balanced', 'n_jobs': -1, 'penalty': 'none', 'solver': 'saga'}",0.8685802182047814,3689,1950
0,0.7904050877920642,0.8014380529948543,0.722140762463343,480,1036,LogisticRegression-C50class_weightbalancedn_jobs-1penaltyl2solversaga--tfidf-ngram,"{'C': 50, 'class_weight': 'balanced', 'n_jobs': -1, 'penalty': 'l2', 'solver': 'saga'}",0.8806164690421434,3747,1970
0,0.7931701921747546,0.8040701620855462,0.7254038179148311,474,1022,LogisticRegression-C50class_weightbalancedn_jobs-1penaltyl1solversaga--tfidf-ngram,"{'C': 50, 'class_weight': 'balanced', 'n_jobs': -1, 'penalty': 'l1', 'solver': 'saga'}",0.8821470599529797,3761,1976
0,0.7798976911378405,0.7847018995924838,0.7108608790410461,493,1099,LogisticRegression-C20class_weightNonen_jobs-1penaltynonesolversaga--tfidf-ngram,"{'C': 20, 'class_weight': None, 'n_jobs': -1, 'penalty': 'none', 'solver': 'saga'}",0.8692204107233527,3684,1957
0,0.8004977187888843,0.814315554881272,0.7336163928373639,463,980,LogisticRegression-C20class_weightNonen_jobs-1penaltyl2solversaga--tfidf-ngram,"{'C': 20, 'class_weight': None, 'n_jobs': -1, 'penalty': 'l2', 'solver': 'saga'}",0.8892848395891912,3803,1987
0,0.805198396239458,0.8167823874928168,0.7394118734973183,451,958,LogisticRegression-C20class_weightNonen_jobs-1penaltyl1solversaga--tfidf-ngram,"{'C': 20, 'class_weight': None, 'n_jobs': -1, 'penalty': 'l1', 'solver': 'saga'}",0.8907905549842768,3825,1999
0,0.7792064150421678,0.7845551503124861,0.7097946574595676,497,1100,LogisticRegression-C20class_weightbalancedn_jobs-1penaltynonesolversaga--tfidf-ngram,"{'C': 20, 'class_weight': 'balanced', 'n_jobs': -1, 'penalty': 'none', 'solver': 'saga'}",0.8690575891657102,3683,1953
0,0.8006359740080188,0.8143041866769172,0.7337518463810929,463,979,LogisticRegression-C20class_weightbalancedn_jobs-1penaltyl2solversaga--tfidf-ngram,"{'C': 20, 'class_weight': 'balanced', 'n_jobs': -1, 'penalty': 'l2', 'solver': 'saga'}",0.8892792073969458,3804,1987
0,0.8057514171159962,0.8171032060196387,0.7401516552616978,449,956,LogisticRegression-C20class_weightbalancedn_jobs-1penaltyl1solversaga--tfidf-ngram,"{'C': 20, 'class_weight': 'balanced', 'n_jobs': -1, 'penalty': 'l1', 'solver': 'saga'}",0.8908854062218656,3827,2001
0,0.7792064150421678,0.7846267327444257,0.7101107278998003,494,1103,LogisticRegression-C10class_weightNonen_jobs-1penaltynonesolversaga--tfidf-ngram,"{'C': 10, 'class_weight': None, 'n_jobs': -1, 'penalty': 'none', 'solver': 'saga'}",0.8690423993138966,3680,1956
0,0.8076869901838795,0.8236717724936646,0.7414978628507712,455,936,LogisticRegression-C10class_weightNonen_jobs-1penaltyl2solversaga--tfidf-ngram,"{'C': 10, 'class_weight': None, 'n_jobs': -1, 'penalty': 'l2', 'solver': 'saga'}",0.8955929802403922,3847,1995
0,0.8116963915387806,0.8295266085058334,0.7474972191323692,434,928,LogisticRegression-C10class_weightNonen_jobs-1penaltyl1solversaga--tfidf-ngram,"{'C': 10, 'class_weight': None, 'n_jobs': -1, 'penalty': 'l1', 'solver': 'saga'}",0.8992303097279053,3855,2016
0,0.7785151389464953,0.7847407791474554,0.7091503267973855,497,1105,LogisticRegression-C10class_weightbalancedn_jobs-1penaltynonesolversaga--tfidf-ngram,"{'C': 10, 'class_weight': 'balanced', 'n_jobs': -1, 'penalty': 'none', 'solver': 'saga'}",0.8691995033430474,3678,1953
0,0.8076869901838795,0.8236720593343109,0.7414978628507712,455,936,LogisticRegression-C10class_weightbalancedn_jobs-1penaltyl2solversaga--tfidf-ngram,"{'C': 10, 'class_weight': 'balanced', 'n_jobs': -1, 'penalty': 'l2', 'solver': 'saga'}",0.8955937482666075,3847,1995
0,0.8123876676344532,0.8293803287313157,0.7480972712084648,435,922,LogisticRegression-C10class_weightbalancedn_jobs-1penaltyl1solversaga--tfidf-ngram,"{'C': 10, 'class_weight': 'balanced', 'n_jobs': -1, 'penalty': 'l1', 'solver': 'saga'}",0.8991687396263125,3861,2015
0,0.7807272224526476,0.7851782419944292,0.7116363636363636,493,1093,LogisticRegression-C5class_weightNonen_jobs-1penaltynonesolversaga--tfidf-ngram,"{'C': 5, 'class_weight': None, 'n_jobs': -1, 'penalty': 'none', 'solver': 'saga'}",0.8695127727026417,3690,1957
0,0.8140467302640675,0.830690038719527,0.7495810835970955,437,908,LogisticRegression-C5class_weightNonen_jobs-1penaltyl2solversaga--tfidf-ngram,"{'C': 5, 'class_weight': None, 'n_jobs': -1, 'penalty': 'l2', 'solver': 'saga'}",0.9005796037838092,3875,2013
0,0.824001106041753,0.8439672752377337,0.7625443014362993,406,867,LogisticRegression-C5class_weightNonen_jobs-1penaltyl1solversaga--tfidf-ngram,"{'C': 5, 'class_weight': None, 'n_jobs': -1, 'penalty': 'l1', 'solver': 'saga'}",0.9089903442037487,3916,2044
0,0.7779621180699572,0.7849744668322223,0.7086357039187229,497,1109,LogisticRegression-C5class_weightbalancedn_jobs-1penaltynonesolversaga--tfidf-ngram,"{'C': 5, 'class_weight': 'balanced', 'n_jobs': -1, 'penalty': 'none', 'solver': 'saga'}",0.8693583140971212,3674,1953
0,0.814184985483202,0.8307020869147765,0.7498138495904693,436,908,LogisticRegression-C5class_weightbalancedn_jobs-1penaltyl2solversaga--tfidf-ngram,"{'C': 5, 'class_weight': 'balanced', 'n_jobs': -1, 'penalty': 'l2', 'solver': 'saga'}",0.9005875400547005,3875,2014
0,0.8241393612608876,0.8439779329359265,0.7627750839239089,405,867,LogisticRegression-C5class_weightbalancedn_jobs-1penaltyl1solversaga--tfidf-ngram,"{'C': 5, 'class_weight': 'balanced', 'n_jobs': -1, 'penalty': 'l1', 'solver': 'saga'}",0.9089801891904578,3916,2045
0,0.7789299046038988,0.784561491273895,0.7093255771677878,499,1100,LogisticRegression-C1.0class_weightNonen_jobs-1penaltynonesolversaga--tfidf-ngram,"{'C': 1.0, 'class_weight': None, 'n_jobs': -1, 'penalty': 'none', 'solver': 'saga'}",0.8691685262856973,3683,1951
0,0.8172266003041615,0.8317369401615771,0.7534502051473331,430,892,LogisticRegression-C1.0class_weightNonen_jobs-1penaltyl2solversaga--tfidf-ngram,"{'C': 1.0, 'class_weight': None, 'n_jobs': -1, 'penalty': 'l2', 'solver': 'saga'}",0.9027732573271834,3891,2020
0,0.8235863403843495,0.8512810505734455,0.766043270993766,361,915,LogisticRegression-C1.0class_weightNonen_jobs-1penaltyl1solversaga--tfidf-ngram,"{'C': 1.0, 'class_weight': None, 'n_jobs': -1, 'penalty': 'l1', 'solver': 'saga'}",0.91530876787261,3868,2089
0,0.7790681598230333,0.7848707934566419,0.7093488541287741,500,1098,LogisticRegression-C1.0class_weightbalancedn_jobs-1penaltynonesolversaga--tfidf-ngram,"{'C': 1.0, 'class_weight': 'balanced', 'n_jobs': -1, 'penalty': 'none', 'solver': 'saga'}",0.8690461541087269,3685,1950
0,0.8172266003041615,0.8317389717343481,0.7534502051473331,430,892,LogisticRegression-C1.0class_weightbalancedn_jobs-1penaltyl2solversaga--tfidf-ngram,"{'C': 1.0, 'class_weight': 'balanced', 'n_jobs': -1, 'penalty': 'l2', 'solver': 'saga'}",0.9027743666983833,3891,2020
0,0.8235863403843495,0.8512797810995312,0.766043270993766,361,915,LogisticRegression-C1.0class_weightbalancedn_jobs-1penaltyl1solversaga--tfidf-ngram,"{'C': 1.0, 'class_weight': 'balanced', 'n_jobs': -1, 'penalty': 'l1', 'solver': 'saga'}",0.9153096212350715,3868,2089
0,0.7790681598230333,0.7849863576488595,0.7096656976744187,497,1101,LogisticRegression-C0.1class_weightNonen_jobs-1penaltynonesolversaga--tfidf-ngram,"{'C': 0.1, 'class_weight': None, 'n_jobs': -1, 'penalty': 'none', 'solver': 'saga'}",0.8692238241731984,3682,1953
0,0.8068574588690723,0.7989992671311337,0.7339554370596078,523,874,LogisticRegression-C0.1class_weightNonen_jobs-1penaltyl2solversaga--tfidf-ngram,"{'C': 0.1, 'class_weight': None, 'n_jobs': -1, 'penalty': 'l2', 'solver': 'saga'}",0.8850147845046443,3909,1927
0,0.6264343978985206,0.6324374143242799,0.6223091976516633,224,2478,LogisticRegression-C0.1class_weightNonen_jobs-1penaltyl1solversaga--tfidf-ngram,"{'C': 0.1, 'class_weight': None, 'n_jobs': -1, 'penalty': 'l1', 'solver': 'saga'}",0.7850956832659888,2305,2226
0,0.7798976911378405,0.7843569724984584,0.7103347889374091,498,1094,LogisticRegression-C0.1class_weightbalancedn_jobs-1penaltynonesolversaga--tfidf-ngram,"{'C': 0.1, 'class_weight': 'balanced', 'n_jobs': -1, 'penalty': 'none', 'solver': 'saga'}",0.8688639612232097,3689,1952
0,0.8068574588690723,0.7989993891412185,0.7339554370596078,523,874,LogisticRegression-C0.1class_weightbalancedn_jobs-1penaltyl2solversaga--tfidf-ngram,"{'C': 0.1, 'class_weight': 'balanced', 'n_jobs': -1, 'penalty': 'l2', 'solver': 'saga'}",0.8850155525308596,3909,1927
0,0.6264343978985206,0.6324367070770999,0.6223091976516633,224,2478,LogisticRegression-C0.1class_weightbalancedn_jobs-1penaltyl1solversaga--tfidf-ngram,"{'C': 0.1, 'class_weight': 'balanced', 'n_jobs': -1, 'penalty': 'l1', 'solver': 'saga'}",0.7850964512922041,2305,2226
0,0.7790681598230333,0.7846806517038447,0.7097711587359246,496,1102,LogisticRegression-C0.01class_weightNonen_jobs-1penaltynonesolversaga--tfidf-ngram,"{'C': 0.01, 'class_weight': None, 'n_jobs': -1, 'penalty': 'none', 'solver': 'saga'}",0.8691410480144388,3681,1954
0,0.8000829531314807,0.7745488465629379,0.7145677062771417,640,806,LogisticRegression-C0.01class_weightNonen_jobs-1penaltyl2solversaga--tfidf-ngram,"{'C': 0.01, 'class_weight': None, 'n_jobs': -1, 'penalty': 'l2', 'solver': 'saga'}",0.8721077626116305,3977,1810
0,0.6612747131204203,0.3387252868795797,0.0,2450,0,LogisticRegression-C0.01class_weightNonen_jobs-1penaltyl1solversaga--tfidf-ngram,"{'C': 0.01, 'class_weight': None, 'n_jobs': -1, 'penalty': 'l1', 'solver': 'saga'}",0.5,4783,0
0,0.7783768837273607,0.7846581716983859,0.7084924531733042,502,1101,LogisticRegression-C0.01class_weightbalancedn_jobs-1penaltynonesolversaga--tfidf-ngram,"{'C': 0.01, 'class_weight': 'balanced', 'n_jobs': -1, 'penalty': 'none', 'solver': 'saga'}",0.8691920790896329,3682,1948
0,0.8003594635697497,0.77454885012,0.7148499210110585,640,804,LogisticRegression-C0.01class_weightbalancedn_jobs-1penaltyl2solversaga--tfidf-ngram,"{'C': 0.01, 'class_weight': 'balanced', 'n_jobs': -1, 'penalty': 'l2', 'solver': 'saga'}",0.8721070799216613,3979,1810
0,0.3387252868795797,0.3387252868795797,0.5060415160590725,0,4783,LogisticRegression-C0.01class_weightbalancedn_jobs-1penaltyl1solversaga--tfidf-ngram,"{'C': 0.01, 'class_weight': 'balanced', 'n_jobs': -1, 'penalty': 'l1', 'solver': 'saga'}",0.5,0,2450
0,0.7786533941656297,0.7850406995078796,0.7092790993281278,497,1104,LogisticRegression-C0.001class_weightNonen_jobs-1penaltynonesolversaga--tfidf-ngram,"{'C': 0.001, 'class_weight': None, 'n_jobs': -1, 'penalty': 'none', 'solver': 'saga'}",0.8689493828055997,3679,1953
0,0.799115166597539,0.7699997779649423,0.7108457711442786,664,789,LogisticRegression-C0.001class_weightNonen_jobs-1penaltyl2solversaga--tfidf-ngram,"{'C': 0.001, 'class_weight': None, 'n_jobs': -1, 'penalty': 'l2', 'solver': 'saga'}",0.8698081214505455,3994,1786
0,0.3387252868795797,0.3387252868795797,0.5060415160590725,0,4783,LogisticRegression-C0.001class_weightNonen_jobs-1penaltyl1solversaga--tfidf-ngram,"{'C': 0.001, 'class_weight': None, 'n_jobs': -1, 'penalty': 'l1', 'solver': 'saga'}",0.5,0,2450
0,0.7783768837273607,0.78394322589181,0.7091272001451642,496,1107,LogisticRegression-C0.001class_weightbalancedn_jobs-1penaltynonesolversaga--tfidf-ngram,"{'C': 0.001, 'class_weight': 'balanced', 'n_jobs': -1, 'penalty': 'none', 'solver': 'saga'}",0.8687110386701199,3676,1954
0,0.7992534218166736,0.7699990435218732,0.7107569721115538,666,786,LogisticRegression-C0.001class_weightbalancedn_jobs-1penaltyl2solversaga--tfidf-ngram,"{'C': 0.001, 'class_weight': 'balanced', 'n_jobs': -1, 'penalty': 'l2', 'solver': 'saga'}",0.869808377459284,3997,1784
0,0.3387252868795797,0.3387252868795797,0.5060415160590725,0,4783,LogisticRegression-C0.001class_weightbalancedn_jobs-1penaltyl1solversaga--tfidf-ngram,"{'C': 0.001, 'class_weight': 'balanced', 'n_jobs': -1, 'penalty': 'l1', 'solver': 'saga'}",0.5,0,2450
